,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jacckard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
835,4,FORW,Two boys                      ,Two people                    ,1 2,1 2,585,two boys                      ,two people                    ,two boys,two people,"['two', 'boys']","['two', 'people']","['two', 'boys']","['two', 'people']","('CD', 'NNS')","('CD', 'NNS')","['two', 'boy']","['two', 'people']","['two', 'boy']","['two', 'people']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,9,1.0,0.0,0.16666666666666666,0.0,0.6470588235294118
836,4,SIMI,one                           ,as one                        ,11,10 11,585,one                           ,as one                        ,one,as one,['one'],"['as', 'one']",['one'],"['as', 'one']","('CD',)","('IN', 'CD')",['one'],"['a', 'one']",['one'],['one'],[],['as'],0.5,1.0,0.5,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
837,5,EQUI,one another                   ,each other                    ,5 6,5 6,585,one another                   ,each other                    ,one another,each other,"['one', 'another']","['each', 'other']","['one', 'another']","['each', 'other']","('CD', 'DT')","('DT', 'JJ')","['one', 'another']","['each', 'other']","['one', 'another']",[],[],"['each', 'other']",0.0,0.0,0.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1.0,0.0,0.75,0.0,0.0
838,4,FORW,a small shopping cart         ,a shopping cart               ,3 4 5 6,6 7 8,586,a small shopping cart         ,a shopping cart               ,a small shopping cart,a shopping cart,"['a', 'small', 'shopping', 'cart']","['a', 'shopping', 'cart']","['a', 'small', 'shopping', 'cart']","['a', 'shopping', 'cart']","('DT', 'JJ', 'NN', 'NN')","('DT', 'NN', 'NN')","['a', 'small', 'shopping', 'cart']","['a', 'shopping', 'cart']","['small', 'shopping', 'cart']","['shopping', 'cart']",['a'],['a'],0.75,0.6666666666666666,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
839,4,SIMI,pushing                       ,is steering                   ,2,4 5,586,pushing                       ,is steering                   ,pushing,is steering,['pushing'],"['is', 'steering']",['pushing'],"['is', 'steering']","('VBG',)","('VBZ', 'VBG')",['push'],"['be', 'steer']",['push'],['steer'],[],['is'],0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,0.1111111111111111,0.39596631368822577,0.0,6.479070272223327e-302,7.228937425657557e-302,4.4666224930742335e-302,7.620418250950639e-302,0.4,0.2,0.39596631368822577,0.5060189611780347,0.4,10,17,0.0,1.0,0.5833333333333333,0.0,0.9411764705882353
840,4,SIMI,Parrot                        ,A white bird                  ,1,1 2 3,586,parrot                        ,a white bird                  ,parrot,a white bird,['parrot'],"['a', 'white', 'bird']",['parrot'],"['a', 'white', 'bird']","('NN',)","('DT', 'JJ', 'NN')",['parrot'],"['a', 'white', 'bird']",['parrot'],"['white', 'bird']",[],['a'],0.0,0.0,0.0,0.0,0.14285714285714285,0.49999999999999994,0.49999999999999994,0.5,0.8094485875732267,0.0,2.80192950929536e-301,4.4241453301371943e-302,0.0,0.0,0.9523809523809523,0.5,0.8094485875732267,0.4027463194086353,0.9523809523809523,10,12,0.0,1.0,0.16666666666666666,0.0,0.5882352941176471
841,4,SIMI,towards water feeder          ,near bird feeders             ,4 5 6,4 5 6,587,towards water feeder          ,near bird feeders             ,towards water feeder,near bird feeders,"['towards', 'water', 'feeder']","['near', 'bird', 'feeders']","['towards', 'water', 'feeder']","['near', 'bird', 'feeders']","('NNS', 'NN', 'NN')","('IN', 'NN', 'NNS')","['towards', 'water', 'feeder']","['near', 'bird', 'feeder']","['towards', 'water', 'feeder']","['near', 'bird', 'feeder']",[],[],0.0,0.2,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,6.045760228729824e-302,1.0,6.499715972082568e-302,1.0,1.0,1.0,0.4027463194086353,1.0,9,10,0.0,1.0,0.08333333333333333,0.0,0.5294117647058824
842,4,FORW,while sitting                 ,sitting                       ,7 8,3,589,while sitting                 ,sitting                       ,while sitting,sitting,"['while', 'sitting']",['sitting'],"['while', 'sitting']",['sitting'],"('IN', 'VBG')","('VBG',)","['while', 'sit']",['sit'],['sit'],['sit'],['while'],[],0.5,1.0,0.5,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,0.23529411764705882
843,5,EQUI,A women                       ,a woman                       ,1 2,1 2,589,a women                       ,a woman                       ,a women,a woman,"['a', 'women']","['a', 'woman']","['a', 'women']","['a', 'woman']","('DT', 'NNS')","('DT', 'NN')","['a', 'woman']","['a', 'woman']",['woman'],['woman'],['a'],['a'],0.3333333333333333,1.0,1.0,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,12,0.0,0.0,0.0,0.0,0.4117647058823529
844,4,SIMI,into the camera               ,at the camera                 ,8 9 10,10 11 12,590,into the camera               ,at the camera                 ,into the camera,at the camera,"['into', 'the', 'camera']","['at', 'the', 'camera']","['into', 'the', 'camera']","['at', 'the', 'camera']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['into', 'the', 'camera']","['at', 'the', 'camera']",['camera'],['camera'],"['into', 'the']","['at', 'the']",0.5,1.0,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.058823529411764705
845,3,BACK,A gray cat                    ,"A gray , black , and white cat",1 2 3,1 2 3 4 5 6 7 8,590,a gray cat                    ,"a gray , black , and white cat",a gray cat,"a gray , black , and white cat","['a', 'gray', 'cat']","['a', 'gray', ',', 'black', ',', 'and', 'white', 'cat']","['a', 'gray', 'cat']","['a', 'gray', 'black', 'and', 'white', 'cat']","('DT', 'JJ', 'NN')","('DT', 'JJ', 'JJ', 'CC', 'JJ', 'NN')","['a', 'gray', 'cat']","['a', 'gray', 'black', 'and', 'white', 'cat']","['gray', 'cat']","['gray', 'black', 'white', 'cat']",['a'],"['a', 'and']",0.42857142857142855,0.5,0.5,0.25,0.5,0.2857142857142857,0.7142857142857142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16,16,0.0,0.0,0.0,0.0,0.9411764705882353
846,4,FORW,on a white horse              ,a white horse                 ,3 4 5 6,4 5 6,591,on a white horse              ,a white horse                 ,on a white horse,a white horse,"['on', 'a', 'white', 'horse']","['a', 'white', 'horse']","['on', 'a', 'white', 'horse']","['a', 'white', 'horse']","('IN', 'DT', 'JJ', 'NN')","('DT', 'JJ', 'NN')","['on', 'a', 'white', 'horse']","['a', 'white', 'horse']","['white', 'horse']","['white', 'horse']","['on', 'a']",['a'],0.75,1.0,0.75,0.375,0.14285714285714285,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14,14,0.0,0.0,0.0,0.0,0.8235294117647058
847,5,EQUI,A guy                         ,A man                         ,1 2,1 2,591,a guy                         ,a man                         ,a guy,a man,"['a', 'guy']","['a', 'man']","['a', 'guy']","['a', 'man']","('DT', 'NN')","('DT', 'NN')","['a', 'guy']","['a', 'man']",['guy'],['man'],['a'],['a'],0.3333333333333333,0.0,0.3333333333333333,0.125,0.07142857142857142,0.6428571428571428,0.3571428571428571,0.5,0.8094485875732267,0.0,2.8421028984185688e-301,5.8408506612692e-302,2.7970979957650577e-301,6.174066892612836e-302,0.9473684210526315,0.5,0.8094485875732267,0.4027463194086353,0.9473684210526315,10,14,0.0,1.0,0.3333333333333333,0.0,0.6470588235294118
848,5,EQUI,Black and white cow           ,a black and white cow         ,1 2 3 4,1 2 3 4 5,592,black and white cow           ,a black and white cow         ,black and white cow,a black and white cow,"['black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'cow']","['black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'cow']","('JJ', 'CC', 'JJ', 'NN')","('DT', 'JJ', 'CC', 'JJ', 'NN')","['black', 'and', 'white', 'cow']","['a', 'black', 'and', 'white', 'cow']","['black', 'white', 'cow']","['black', 'white', 'cow']",['and'],"['a', 'and']",0.8,1.0,0.8,0.375,0.2857142857142857,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,17,0.0,0.0,0.0,0.0,1.0
849,2,REL,of snow                       ,in the field                  ,8 9,7 8 9,592,of snow                       ,in the field                  ,of snow,in the field,"['of', 'snow']","['in', 'the', 'field']","['of', 'snow']","['in', 'the', 'field']","('IN', 'NN')","('IN', 'DT', 'NN')","['of', 'snow']","['in', 'the', 'field']",['snow'],['field'],['of'],"['in', 'the']",0.0,0.0,0.0,0.125,0.14285714285714285,0.5714285714285714,0.4285714285714285,0.16666666666666666,0.5074317444173395,0.0,1.202276577956615e-301,5.176207484496896e-302,7.367132531883953e-302,0.0,0.7058823529411765,0.16666666666666666,0.5074317444173395,0.45005942938814136,0.7058823529411765,9,9,0.0,0.0,0.0,0.0,0.47058823529411764
850,3,FORW,Home office space             ,An office                     ,1 2 3,1 2,593,home office space             ,an office                     ,home office space,an office,"['home', 'office', 'space']","['an', 'office']","['home', 'office', 'space']","['an', 'office']","('NN', 'NN', 'NN')","('DT', 'NN')","['home', 'office', 'space']","['an', 'office']","['home', 'office', 'space']",['office'],[],['an'],0.25,0.3333333333333333,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,9,1.0,0.0,0.08333333333333333,0.0,0.5294117647058824
851,2,SIMI,with bright green walls and artwork,with multiple desks and green walls,4 5 6 7 8 9,3 4 5 6 7 8,593,with bright green walls and artwork,with multiple desks and green walls,with bright green walls and artwork,with multiple desks and green walls,"['with', 'bright', 'green', 'walls', 'and', 'artwork']","['with', 'multiple', 'desks', 'and', 'green', 'walls']","['with', 'bright', 'green', 'walls', 'and', 'artwork']","['with', 'multiple', 'desks', 'and', 'green', 'walls']","('IN', 'JJ', 'JJ', 'NNS', 'CC', 'NN')","('IN', 'JJ', 'NNS', 'CC', 'JJ', 'NNS')","['with', 'bright', 'green', 'wall', 'and', 'artwork']","['with', 'multiple', 'desk', 'and', 'green', 'wall']","['bright', 'green', 'wall', 'artwork']","['multiple', 'desk', 'green', 'wall']","['with', 'and']","['with', 'and']",0.5,0.3333333333333333,0.5,0.625,0.3571428571428571,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
852,4,FORW,Two young people              ,Two people                    ,1 2 3,1 2,594,two young people              ,two people                    ,two young people,two people,"['two', 'young', 'people']","['two', 'people']","['two', 'young', 'people']","['two', 'people']","('CD', 'JJ', 'NNS')","('CD', 'NNS')","['two', 'young', 'people']","['two', 'people']","['two', 'young', 'people']","['two', 'people']",[],[],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,9,1.0,0.0,0.25,0.0,0.7058823529411764
853,3,SIMI,with one person               ,as one                        ,16 17 18,10 11,594,with one person               ,as one                        ,with one person,as one,"['with', 'one', 'person']","['as', 'one']","['with', 'one', 'person']","['as', 'one']","('IN', 'CD', 'NN')","('IN', 'CD')","['with', 'one', 'person']","['a', 'one']","['one', 'person']",['one'],['with'],['as'],0.25,0.5,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
854,5,EQUI,are sitting                   ,sit                           ,4 5,3,594,are sitting                   ,sit                           ,are sitting,sit,"['are', 'sitting']",['sit'],"['are', 'sitting']",['sit'],"('VBP', 'VBG')","('NN',)","['be', 'sit']",['sit'],['sit'],['sit'],['are'],[],0.0,1.0,0.5,0.125,0.0,0.7142857142857142,0.2857142857142857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,0.23529411764705882
855,5,EQUI,Sail boat                     ,Sailboat                      ,1 2,1,595,sail boat                     ,sailboat                      ,sail boat,sailboat,"['sail', 'boat']",['sailboat'],"['sail', 'boat']",['sailboat'],"('NN', 'NN')","('NN',)","['sail', 'boat']",['sailboat'],"['sail', 'boat']",['sailboat'],[],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,0.25,0.6188971751464533,0.0,1.5464566651275066e-301,0.0,0.0,0.0,0.8695652173913043,0.25,0.6188971751464533,0.0,0.8695652173913043,11,11,0.0,0.0,0.0,0.0,0.5882352941176471
856,2,REL,with yellow canoes            ,to canoe                      ,7 8 9,4 5,596,with yellow canoes            ,to canoe                      ,with yellow canoes,to canoe,"['with', 'yellow', 'canoes']","['to', 'canoe']","['with', 'yellow', 'canoes']","['to', 'canoe']","('IN', 'JJ', 'NNS')","('TO', 'VB')","['with', 'yellow', 'canoe']","['to', 'canoe']","['yellow', 'canoe']",['canoe'],['with'],['to'],0.0,0.5,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
857,5,EQUI,perched                       ,are perched                   ,4,3 4,597,perched                       ,are perched                   ,perched,are perched,['perched'],"['are', 'perched']",['perched'],"['are', 'perched']","('VBN',)","('VBP', 'VBN')",['perch'],"['be', 'perch']",['perch'],['perch'],[],['are'],0.5,1.0,0.5,0.0,0.07142857142857142,0.5714285714285714,0.4285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,15,0.0,0.0,0.0,0.0,0.8235294117647058
858,4,FORW,Two bald eagles               ,Two eagles                    ,1 2 3,1 2,597,two bald eagles               ,two eagles                    ,two bald eagles,two eagles,"['two', 'bald', 'eagles']","['two', 'eagles']","['two', 'bald', 'eagles']","['two', 'eagles']","('CD', 'NN', 'NNS')","('CD', 'NNS')","['two', 'bald', 'eagle']","['two', 'eagle']","['two', 'bald', 'eagle']","['two', 'eagle']",[],[],0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
859,3,SIMI,A horse rider                 ,A woman                       ,1 2 3,1 2,598,a horse rider                 ,a woman                       ,a horse rider,a woman,"['a', 'horse', 'rider']","['a', 'woman']","['a', 'horse', 'rider']","['a', 'woman']","('DT', 'NN', 'NN')","('DT', 'NN')","['a', 'horse', 'rider']","['a', 'woman']","['horse', 'rider']",['woman'],['a'],['a'],0.25,0.0,0.25,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,0.2,0.5575533219658061,0.0,1.0472908259175591e-301,0.0,8.764822600418049e-302,0.0,0.6666666666666666,0.2,0.5575533219658061,0.0,0.6666666666666666,14,12,1.0,0.0,0.16666666666666666,0.0,0.5294117647058824
860,2,REL,is riding                     ,leading                       ,4 5,3,598,is riding                     ,leading                       ,is riding,leading,"['is', 'riding']",['leading'],"['is', 'riding']",['leading'],"('VBZ', 'VBG')","('VBG',)","['be', 'rid']",['lead'],['rid'],['lead'],['is'],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,0.0,0.0,0.0,0.0,6.830255540394808e-302,0.0,6.422795539530228e-302,0.0,0.3333333333333333,0.0,0.6628054829415044,0.5,0,10,0.0,1.0,0.8333333333333333,0.0,0.5882352941176471
861,4,FORW,A long train                  ,A train                       ,1 2 3,1 2,599,a long train                  ,a train                       ,a long train,a train,"['a', 'long', 'train']","['a', 'train']","['a', 'long', 'train']","['a', 'train']","('DT', 'JJ', 'NN')","('DT', 'NN')","['a', 'long', 'train']","['a', 'train']","['long', 'train']",['train'],['a'],['a'],0.6666666666666666,0.5,0.6666666666666666,0.25,0.07142857142857142,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
862,5,EQUI,on the tarmac                 ,on a runway                   ,7 8 9,6 7 8,600,on the tarmac                 ,on a runway                   ,on the tarmac,on a runway,"['on', 'the', 'tarmac']","['on', 'a', 'runway']","['on', 'the', 'tarmac']","['on', 'a', 'runway']","('IN', 'DT', 'NN')","('IN', 'DT', 'NN')","['on', 'the', 'tarmac']","['on', 'a', 'runway']",['tarmac'],['runway'],"['on', 'the']","['on', 'a']",0.2,0.0,0.2,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,0.3333333333333333,0.6979831568441129,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.3333333333333333,0.6979831568441129,0.0,0.8888888888888888,8,10,0.0,1.0,0.16666666666666666,0.0,0.47058823529411764
863,5,EQUI,A silver AreoMexico Jet Liner ,An aeromexico silver plane    ,1 2 3 4 5,1 2 3 4,600,a silver areomexico jet liner ,an aeromexico silver plane    ,a silver areomexico jet liner,an aeromexico silver plane,"['a', 'silver', 'areomexico', 'jet', 'liner']","['an', 'aeromexico', 'silver', 'plane']","['a', 'silver', 'areomexico', 'jet', 'liner']","['an', 'aeromexico', 'silver', 'plane']","('DT', 'NN', 'NN', 'NN', 'NN')","('DT', 'NN', 'NN', 'NN')","['a', 'silver', 'areomexico', 'jet', 'liner']","['an', 'aeromexico', 'silver', 'plane']","['silver', 'areomexico', 'jet', 'liner']","['aeromexico', 'silver', 'plane']",['a'],['an'],0.125,0.16666666666666666,0.125,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,11,1.0,0.0,0.08333333333333333,0.0,0.7058823529411764
864,4,SIMI,a small white sail boat       ,in a small sailboat           ,4 5 6 7 8,3 4 5 6,601,a small white sail boat       ,in a small sailboat           ,a small white sail boat,in a small sailboat,"['a', 'small', 'white', 'sail', 'boat']","['in', 'a', 'small', 'sailboat']","['a', 'small', 'white', 'sail', 'boat']","['in', 'a', 'small', 'sailboat']","('DT', 'JJ', 'JJ', 'NN', 'NN')","('IN', 'DT', 'JJ', 'NN')","['a', 'small', 'white', 'sail', 'boat']","['in', 'a', 'small', 'sailboat']","['small', 'white', 'sail', 'boat']","['small', 'sailboat']",['a'],"['in', 'a']",0.2857142857142857,0.2,0.2857142857142857,0.5,0.21428571428571427,0.7142857142857142,0.2857142857142857,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,12,11,1.0,0.0,0.08333333333333333,0.0,0.7058823529411764
865,5,EQUI,Two people                    ,Couple                        ,1 2,1,601,two people                    ,couple                        ,two people,couple,"['two', 'people']",['couple'],"['two', 'people']",['couple'],"('CD', 'NNS')","('NN',)","['two', 'people']",['couple'],"['two', 'people']",['couple'],[],[],0.0,0.0,0.0,0.125,0.0,0.7142857142857142,0.2857142857142857,0.5,0.8094485875732267,0.0,3.959982915634574e-301,7.779486870588592e-302,1.936566950965566e-301,7.728269516574622e-302,0.9411764705882353,0.5,0.8094485875732267,0.4027463194086353,0.9411764705882353,9,8,1.0,0.0,0.08333333333333333,0.0,0.47058823529411764
866,4,SIMI,A dining table                ,A wooden table                ,1 2 3,1 2 3,602,a dining table                ,a wooden table                ,a dining table,a wooden table,"['a', 'dining', 'table']","['a', 'wooden', 'table']","['a', 'dining', 'table']","['a', 'wooden', 'table']","('DT', 'NN', 'NN')","('DT', 'NN', 'NN')","['a', 'dining', 'table']","['a', 'wooden', 'table']","['dining', 'table']","['wooden', 'table']",['a'],['a'],0.5,0.3333333333333333,0.5,0.25,0.14285714285714285,0.6428571428571428,0.3571428571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
