,STS,NLI,left,right,left_num,right_num,id,left_lower,right_lower,left_strip,right_strip,left_strip_tokenized,right_strip_tokenized,left_strip_tokenized_noPunct,right_strip_tokenized_noPunct,left_POS_tags,right_POS_tags,left_strip_tokenized_noPunct_lemmat,right_strip_tokenized_noPunct_lemmat,left_strip_tokenized_noPunct_lemmat_noStopWords,right_strip_tokenized_noPunct_lemmat_noStopWords,left_strip_tokenized_noPunct_StopWords,right_strip_tokenized_noPunct_StopWords,jaccard_strip_tokenized,jaccard_strip_tokenized_noPunct_lemmat_noStopWords,jaccard_strip_tokenized_noPunct_lemmat,left_strip_tokenized_len,right_strip_tokenized_len,left-right,right-left,path_similarity,lch_similarity_nouns,lch_similarity_verbs,jcn_similarity_brown_nouns,jcn_similarity_brown_verbs,jcn_similarity_genesis_nouns,jcn_similarity_genesis_verbs,wup_similarity,path_similarity_root,lch_similarity_nouns_root,lch_similarity_verbs_root,wup_similarity_root,chunk1_maximum,chunk2_maximum,chunk1>chunk2,chunk2>chunk1,|chunk1-chunk2|,minimum_difference,maximum_difference
939,4,BACK,Pakistan                      ,to Pakistan                   ,4,5 6,671,pakistan                      ,to pakistan                   ,pakistan,to pakistan,['pakistan'],"['to', 'pakistan']",['pakistan'],"['to', 'pakistan']","('NN',)","('TO', 'VB')",['pakistan'],"['to', 'pakistan']",['pakistan'],['pakistan'],[],['to'],0.5,1.0,0.5,0.0,0.14285714285714285,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.0
940,5,EQUI,to visit                      ,visit                         ,2 3,4,671,to visit                      ,visit                         ,to visit,visit,"['to', 'visit']",['visit'],"['to', 'visit']",['visit'],"('TO', 'VB')","('NN',)","['to', 'visit']",['visit'],['visit'],['visit'],['to'],[],0.5,1.0,0.5,0.14285714285714285,0.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
941,4,FORW,after car crash               ,In Crash                      ,3 4 5,3 4,672,after car crash               ,in crash                      ,after car crash,in crash,"['after', 'car', 'crash']","['in', 'crash']","['after', 'car', 'crash']","['in', 'crash']","('IN', 'NN', 'NN')","('IN', 'NN')","['after', 'car', 'crash']","['in', 'crash']","['car', 'crash']",['crash'],['after'],['in'],0.25,0.5,0.25,0.2857142857142857,0.14285714285714285,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,9,1.0,0.0,0.11764705882352941,0.0,0.5882352941176471
942,4,SIMI,at Tian ` anmen               ,At Tiananmen Square           ,6 7 8 9,5 6 7,672,at tian ` anmen               ,at tiananmen square           ,at tian ` anmen,at tiananmen square,"['at', 'tian', '`', 'anmen']","['at', 'tiananmen', 'square']","['at', 'tian', 'anmen']","['at', 'tiananmen', 'square']","('IN', 'JJ', 'NNS')","('IN', 'NNS', 'VBP')","['at', 'tian', 'anmen']","['at', 'tiananmen', 'square']","['tian', 'anmen']","['tiananmen', 'square']",['at'],['at'],0.16666666666666666,0.0,0.2,0.42857142857142855,0.2857142857142857,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,1.0,0.5882352941176471,0.0,0.0
943,2,REL,two consecutive life terms    ,life                          ,6 7 8 9,4,673,two consecutive life terms    ,life                          ,two consecutive life terms,life,"['two', 'consecutive', 'life', 'terms']",['life'],"['two', 'consecutive', 'life', 'terms']",['life'],"('CD', 'JJ', 'NN', 'NNS')","('NN',)","['two', 'consecutive', 'life', 'term']",['life'],"['two', 'consecutive', 'life', 'term']",['life'],[],[],0.25,0.25,0.25,0.42857142857142855,0.0,0.8,0.19999999999999996,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,7,1.0,0.0,0.23529411764705882,0.0,0.4117647058823529
944,5,EQUI,` Whitey ' Bulger             ,Whitey Bulger                 ,1 2 3 4,1 2,673,` whitey ' bulger             ,whitey bulger                 ,` whitey ' bulger,whitey bulger,"['`', 'whitey', ""'"", 'bulger']","['whitey', 'bulger']","['whitey', 'bulger']","['whitey', 'bulger']","('NN', 'NN')","('NN', 'NN')","['whitey', 'bulger']","['whitey', 'bulger']","['whitey', 'bulger']","['whitey', 'bulger']",[],[],0.5,1.0,1.0,0.42857142857142855,0.14285714285714285,0.7,0.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8,8,0.0,0.0,0.0,0.0,0.0
945,5,EQUI,to annual 1.1 pct             ,to annual 1.1 %               ,5 6 7 8,6 7 8 9,674,to annual 1 1 pct             ,to annual 1 1 %               ,to annual 1 1 pct,to annual 1 1 %,"['to', 'annual', '1', '1', 'pct']","['to', 'annual', '1', '1', '%']","['to', 'annual', '1', '1', 'pct']","['to', 'annual', '1', '1']","('TO', 'JJ', 'CD', 'CD', 'NN')","('TO', 'JJ', 'CD', 'CD')","['to', 'annual', '1', '1', 'pct']","['to', 'annual', '1', '1']","['annual', '1', '1', 'pct']","['annual', '1', '1']",['to'],['to'],0.6,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,11,11,0.0,0.0,0.0,0.0,0.6470588235294118
946,5,EQUI,GDP growth                    ,'s GDP growth                 ,3 4,2 3 4,674,gdp growth                    ,'s gdp growth                 ,gdp growth,'s gdp growth,"['gdp', 'growth']","[""'s"", 'gdp', 'growth']","['gdp', 'growth']","['gdp', 'growth']","('NNS', 'NN')","('NNS', 'NN')","['gdp', 'growth']","['gdp', 'growth']","['gdp', 'growth']","['gdp', 'growth']",[],[],0.6666666666666666,1.0,1.0,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,9,0.0,0.0,0.0,0.0,0.3529411764705882
947,3,SIMI,to 6.2689                     ,to new high                   ,4 5,4 5 6,676,to 6 2689                     ,to new high                   ,to 6 2689,to new high,"['to', '6', '2689']","['to', 'new', 'high']","['to', '6', '2689']","['to', 'new', 'high']","('TO', 'CD', 'CD')","('TO', 'JJ', 'JJ')","['to', '6', '2689']","['to', 'new', 'high']","['6', '2689']","['new', 'high']",['to'],['to'],0.2,0.0,0.2,0.2857142857142857,0.2857142857142857,0.5,0.5,0.09090909090909091,0.34080041887482415,0.0,6.492648402679685e-302,0.0,5.649389812168851e-302,0.0,0.2857142857142857,0.3333333333333333,0.34080041887482415,0.0,0.5,7,10,0.0,1.0,0.1764705882352941,0.0,0.5882352941176471
948,2,SIMI,in tense Ukraine capital      ,in Brazil                     ,3 4 5 6,3 4,677,in tense ukraine capital      ,in brazil                     ,in tense ukraine capital,in brazil,"['in', 'tense', 'ukraine', 'capital']","['in', 'brazil']","['in', 'tense', 'ukraine', 'capital']","['in', 'brazil']","('IN', 'JJ', 'JJ', 'NN')","('IN', 'NN')","['in', 'tense', 'ukraine', 'capital']","['in', 'brazil']","['tense', 'ukraine', 'capital']",['brazil'],['in'],['in'],0.2,0.0,0.2,0.42857142857142855,0.14285714285714285,0.7,0.3,0.25,0.6188971751464533,0.0,7.995389519159708e-302,0.0,0.0,0.0,0.8421052631578947,0.25,0.6188971751464533,0.0,0.8421052631578947,10,12,0.0,1.0,0.11764705882352941,0.25,0.7058823529411764
949,2,REL,Muslim Brotherhood Supreme Guide,Muslim Brotherhood group      ,3 4 5 6,3 4 5,678,muslim brotherhood supreme guide,muslim brotherhood group      ,muslim brotherhood supreme guide,muslim brotherhood group,"['muslim', 'brotherhood', 'supreme', 'guide']","['muslim', 'brotherhood', 'group']","['muslim', 'brotherhood', 'supreme', 'guide']","['muslim', 'brotherhood', 'group']","('RB', 'NN', 'NN', 'NN')","('RB', 'NN', 'NN')","['muslim', 'brotherhood', 'supreme', 'guide']","['muslim', 'brotherhood', 'group']","['muslim', 'brotherhood', 'supreme', 'guide']","['muslim', 'brotherhood', 'group']",[],[],0.4,0.4,0.4,0.42857142857142855,0.2857142857142857,0.6,0.4,1.0,1.0,0.0,1.0,6.843746932721564e-302,1.0,5.909865891988102e-302,1.0,1.0,1.0,0.45005942938814136,1.0,12,8,1.0,0.0,0.23529411764705882,0.0,0.7058823529411764
950,2,REL,nine people                   ,3 policemen                   ,3 4,3 4,679,nine people                   ,3 policemen                   ,nine people,3 policemen,"['nine', 'people']","['3', 'policemen']","['nine', 'people']","['3', 'policemen']","('CD', 'NNS')","('CD', 'NNS')","['nine', 'people']","['3', 'policeman']","['nine', 'people']","['3', 'policeman']",[],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.3333333333333333,0.6979831568441129,0.0,1.5712043664646185e-301,0.0,1.2336678505826776e-301,0.0,0.875,0.3333333333333333,0.6979831568441129,0.0,0.875,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
951,2,SIMI,in northwest Pakistan         ,in Iraq                       ,5 6 7,5 6,679,in northwest pakistan         ,in iraq                       ,in northwest pakistan,in iraq,"['in', 'northwest', 'pakistan']","['in', 'iraq']","['in', 'northwest', 'pakistan']","['in', 'iraq']","('IN', 'JJS', 'NN')","('IN', 'NN')","['in', 'northwest', 'pakistan']","['in', 'iraq']","['northwest', 'pakistan']",['iraq'],['in'],['in'],0.25,0.0,0.25,0.2857142857142857,0.14285714285714285,0.6,0.4,0.3333333333333333,0.6979831568441129,0.0,1.1436043110737547e-301,0.0,0.0,0.0,0.9,0.3333333333333333,0.6979831568441129,0.0,0.9,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
952,4,SIMI,6 March 2013                  ,12 March 2013                 ,4 5 6,4 5 6,680,6 march 2013                  ,12 march 2013                 ,6 march 2013,12 march 2013,"['6', 'march', '2013']","['12', 'march', '2013']","['6', 'march', '2013']","['12', 'march', '2013']","('CD', 'NN', 'CD')","('CD', 'NN', 'CD')","['6', 'march', '2013']","['12', 'march', '2013']","['6', 'march', '2013']","['12', 'march', '2013']",[],[],0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
953,5,EQUI,chemical weapons              ,'s chemical weapons           ,6 7,6 7 8,681,chemical weapons              ,'s chemical weapons           ,chemical weapons,'s chemical weapons,"['chemical', 'weapons']","[""'s"", 'chemical', 'weapons']","['chemical', 'weapons']","['chemical', 'weapons']","('NN', 'NNS')","('NN', 'NNS')","['chemical', 'weapon']","['chemical', 'weapon']","['chemical', 'weapon']","['chemical', 'weapon']",[],[],0.6666666666666666,1.0,1.0,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,8,8,0.0,0.0,0.0,0.0,0.47058823529411764
954,2,SIMI,new leader                    ,Pakistani Taleban chief       ,4 5,1 2 3,682,new leader                    ,pakistani taleban chief       ,new leader,pakistani taleban chief,"['new', 'leader']","['pakistani', 'taleban', 'chief']","['new', 'leader']","['pakistani', 'taleban', 'chief']","('JJ', 'NN')","('JJ', 'NN', 'NN')","['new', 'leader']","['pakistani', 'taleban', 'chief']","['new', 'leader']","['pakistani', 'taleban', 'chief']",[],[],0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.4,0.6,0.5,0.8094485875732267,0.0,6.334790043495185e-301,0.0,7.184204597333162e-301,0.0,0.7058823529411765,0.5,0.8094485875732267,0.0,0.7058823529411765,8,10,0.0,1.0,0.11764705882352941,0.0,0.5882352941176471
955,4,BACK,after drone strike            ,in US drone strike            ,6 7 8,5 6 7 8,682,after drone strike            ,in us drone strike            ,after drone strike,in us drone strike,"['after', 'drone', 'strike']","['in', 'us', 'drone', 'strike']","['after', 'drone', 'strike']","['in', 'us', 'drone', 'strike']","('IN', 'NN', 'NN')","('IN', 'PRP', 'VBP', 'NN')","['after', 'drone', 'strike']","['in', 'u', 'drone', 'strike']","['drone', 'strike']","['u', 'drone', 'strike']",['after'],['in'],0.4,0.6666666666666666,0.4,0.2857142857142857,0.42857142857142855,0.4,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,12,0.0,0.0,0.0,0.0,0.7058823529411764
956,4,BACK,Pakistani Taliban             ,Pakistani Taleban chief       ,1 2,1 2 3,682,pakistani taliban             ,pakistani taleban chief       ,pakistani taliban,pakistani taleban chief,"['pakistani', 'taliban']","['pakistani', 'taleban', 'chief']","['pakistani', 'taliban']","['pakistani', 'taleban', 'chief']","('NN', 'NN')","('JJ', 'NN', 'NN')","['pakistani', 'taliban']","['pakistani', 'taleban', 'chief']","['pakistani', 'taliban']","['pakistani', 'taleban', 'chief']",[],[],0.25,0.25,0.25,0.14285714285714285,0.2857142857142857,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,10,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
957,2,REL,for National Unity Government ,for political change          ,4 5 6 7,4 5 6,683,for national unity government ,for political change          ,for national unity government,for political change,"['for', 'national', 'unity', 'government']","['for', 'political', 'change']","['for', 'national', 'unity', 'government']","['for', 'political', 'change']","('IN', 'JJ', 'JJ', 'NN')","('IN', 'JJ', 'NN')","['for', 'national', 'unity', 'government']","['for', 'political', 'change']","['national', 'unity', 'government']","['political', 'change']",['for'],['for'],0.16666666666666666,0.0,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.6,0.4,0.16666666666666666,0.5074317444173395,0.0,1.3779119494571165e-301,0.0,1.0676854802617736e-301,0.0,0.6666666666666666,0.3333333333333333,0.5074317444173395,0.0,0.6666666666666666,9,9,0.0,0.0,0.0,0.0,0.5294117647058824
958,3,SIMI,In Election                   ,Snap Elections                ,9 10,7 8,684,in election                   ,snap elections                ,in election,snap elections,"['in', 'election']","['snap', 'elections']","['in', 'election']","['snap', 'elections']","('IN', 'NN')","('JJ', 'NNS')","['in', 'election']","['snap', 'election']",['election'],"['snap', 'election']",['in'],[],0.0,0.5,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,12,0.0,1.0,0.1764705882352941,0.0,0.47058823529411764
959,2,SIMI,Against Berlusconi            ,Bulgaria President            ,4 5,1 2,684,against berlusconi            ,bulgaria president            ,against berlusconi,bulgaria president,"['against', 'berlusconi']","['bulgaria', 'president']","['against', 'berlusconi']","['bulgaria', 'president']","('IN', 'NN')","('NN', 'NN')","['against', 'berlusconi']","['bulgaria', 'president']",['berlusconi'],"['bulgaria', 'president']",['against'],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,1.0,0.7058823529411764,0.0,0.0
960,4,FORW,of icon Nelson Mandela        ,Mandela                       ,4 5 6 7,6,685,of icon nelson mandela        ,mandela                       ,of icon nelson mandela,mandela,"['of', 'icon', 'nelson', 'mandela']",['mandela'],"['of', 'icon', 'nelson', 'mandela']",['mandela'],"('IN', 'JJ', 'NN', 'NN')","('NN',)","['of', 'icon', 'nelson', 'mandela']",['mandela'],"['icon', 'nelson', 'mandela']",['mandela'],['of'],[],0.25,0.3333333333333333,0.25,0.42857142857142855,0.0,0.8,0.19999999999999996,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,15,10,1.0,0.0,0.29411764705882354,0.0,0.29411764705882354
961,4,BACK,mourns                        ,"mourn , celebrate             ",2,3 4 5,685,mourns                        ,"mourn , celebrate             ",mourns,"mourn , celebrate",['mourns'],"['mourn', ',', 'celebrate']",['mourns'],"['mourn', 'celebrate']","('NNS',)","('NN', 'NN')",['mourns'],"['mourn', 'celebrate']",['mourns'],"['mourn', 'celebrate']",[],[],0.0,0.0,0.0,0.0,0.2857142857142857,0.3,0.7,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3,4,0.0,1.0,0.058823529411764705,0.0,0.1764705882352941
962,2,SIMI,to Delhi                      ,in Russia                     ,7 8,11 12,686,to delhi                      ,in russia                     ,to delhi,in russia,"['to', 'delhi']","['in', 'russia']","['to', 'delhi']","['in', 'russia']","('TO', 'VB')","('IN', 'NN')","['to', 'delhi']","['in', 'russia']",['delhi'],['russia'],['to'],['in'],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.16666666666666666,0.5074317444173395,0.0,6.497434504778934e-302,0.0,0.0,0.0,0.7368421052631579,0.16666666666666666,0.5074317444173395,0.0,0.7368421052631579,9,9,0.0,0.0,0.0,0.0,0.11764705882352941
963,2,REL,"of 1,004 Muslim Brotherhood supporters",of Brotherhood chief Badie    ,4 5 6 7 8,4 5 6 7,687,"of 1,004 muslim brotherhood supporters",of brotherhood chief badie    ,"of 1,004 muslim brotherhood supporters",of brotherhood chief badie,"['of', '1,004', 'muslim', 'brotherhood', 'supporters']","['of', 'brotherhood', 'chief', 'badie']","['of', 'muslim', 'brotherhood', 'supporters']","['of', 'brotherhood', 'chief', 'badie']","('IN', 'JJ', 'NN', 'NNS')","('IN', 'NN', 'NN', 'NN')","['of', 'muslim', 'brotherhood', 'supporter']","['of', 'brotherhood', 'chief', 'badie']","['muslim', 'brotherhood', 'supporter']","['brotherhood', 'chief', 'badie']",['of'],['of'],0.2857142857142857,0.2,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.6,0.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,10,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
964,1,REL,2 advisors                    ,new Cabinet                   ,6 7,7 8,690,2 advisors                    ,new cabinet                   ,2 advisors,new cabinet,"['2', 'advisors']","['new', 'cabinet']","['2', 'advisors']","['new', 'cabinet']","('CD', 'NNS')","('JJ', 'NN')","['2', 'advisor']","['new', 'cabinet']","['2', 'advisor']","['new', 'cabinet']",[],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.08333333333333333,0.31688033199056614,0.0,5.874936326189653e-302,0.0,0.0,0.0,0.42105263157894735,0.3333333333333333,0.31688033199056614,0.0,0.5,9,10,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
965,4,BACK,China                         ,China court                   ,1,1 2,691,china                         ,china court                   ,china,china court,['china'],"['china', 'court']",['china'],"['china', 'court']","('NN',)","('NNS', 'NN')",['china'],"['china', 'court']",['china'],"['china', 'court']",[],[],0.5,0.5,0.5,0.0,0.14285714285714285,0.4,0.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10,10,0.0,0.0,0.0,0.0,0.5882352941176471
966,3,SIMI,in New York ambush            ,after deadly ambush           ,4 5 6 7,8 9 10,692,in new york ambush            ,after deadly ambush           ,in new york ambush,after deadly ambush,"['in', 'new', 'york', 'ambush']","['after', 'deadly', 'ambush']","['in', 'new', 'york', 'ambush']","['after', 'deadly', 'ambush']","('IN', 'JJ', 'NN', 'NN')","('IN', 'RB', 'JJ')","['in', 'new', 'york', 'ambush']","['after', 'deadly', 'ambush']","['new', 'york', 'ambush']","['deadly', 'ambush']",['in'],['after'],0.16666666666666666,0.25,0.16666666666666666,0.42857142857142855,0.2857142857142857,0.6,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,9,1.0,0.0,0.058823529411764705,0.0,0.5882352941176471
967,1,REL,killed                        ,in guarded condition          ,3,5 6 7,692,killed                        ,in guarded condition          ,killed,in guarded condition,['killed'],"['in', 'guarded', 'condition']",['killed'],"['in', 'guarded', 'condition']","('VBN',)","('IN', 'JJ', 'NN')",['kill'],"['in', 'guarded', 'condition']",['kill'],"['guarded', 'condition']",[],['in'],0.0,0.0,0.0,0.0,0.2857142857142857,0.3,0.7,0.2,0.39596631368822577,0.5060189611780347,9.369659966014655e-302,8.475550198931753e-302,8.435612273010837e-302,7.280375559128337e-302,0.5555555555555556,0.3333333333333333,0.39596631368822577,0.5745078928932736,0.5555555555555556,10,9,1.0,0.0,0.058823529411764705,0.0,0.5882352941176471
968,4,BACK,Two firefighters              ,Two New York firefighters     ,1 2,1 2 3 4,692,two firefighters              ,two new york firefighters     ,two firefighters,two new york firefighters,"['two', 'firefighters']","['two', 'new', 'york', 'firefighters']","['two', 'firefighters']","['two', 'new', 'york', 'firefighters']","('CD', 'NNS')","('CD', 'JJ', 'NN', 'NNS')","['two', 'firefighter']","['two', 'new', 'york', 'firefighter']","['two', 'firefighter']","['two', 'new', 'york', 'firefighter']",[],[],0.5,0.5,0.5,0.14285714285714285,0.42857142857142855,0.3,0.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9,10,0.0,1.0,0.058823529411764705,0.0,0.5882352941176471
969,3,SIMI,Car bombing                   ,Suicide bomber                ,1 2,1 2,693,car bombing                   ,suicide bomber                ,car bombing,suicide bomber,"['car', 'bombing']","['suicide', 'bomber']","['car', 'bombing']","['suicide', 'bomber']","('NN', 'NN')","('JJ', 'NN')","['car', 'bombing']","['suicide', 'bomber']","['car', 'bombing']","['suicide', 'bomber']",[],[],0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.5,0.5,0.16666666666666666,0.5074317444173395,0.0,1.4819785817828037e-301,0.0,5.322658290395856e-302,0.0,0.782608695652174,0.16666666666666666,0.5074317444173395,0.0,0.782608695652174,11,12,0.0,1.0,0.058823529411764705,0.0,0.7058823529411764
970,4,BACK,2 Pussy Riot Members          ,Freed Pussy Riot pair         ,1 2 3 4,1 2 3 4,694,2 pussy riot members          ,freed pussy riot pair         ,2 pussy riot members,freed pussy riot pair,"['2', 'pussy', 'riot', 'members']","['freed', 'pussy', 'riot', 'pair']","['2', 'pussy', 'riot', 'members']","['freed', 'pussy', 'riot', 'pair']","('CD', 'JJ', 'NN', 'NNS')","('VBN', 'JJ', 'NN', 'NN')","['2', 'pussy', 'riot', 'member']","['free', 'pussy', 'riot', 'pair']","['2', 'pussy', 'riot', 'member']","['free', 'pussy', 'riot', 'pair']",[],[],0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15,15,0.0,0.0,0.0,0.0,0.8823529411764706
971,2,REL,in Krasnoyarsk                ,anti-Putin protests           ,6 7,7 8,694,in krasnoyarsk                ,anti putin protests           ,in krasnoyarsk,anti putin protests,"['in', 'krasnoyarsk']","['anti', 'putin', 'protests']","['in', 'krasnoyarsk']","['anti', 'putin', 'protests']","('IN', 'NN')","('NN', 'NN', 'NNS')","['in', 'krasnoyarsk']","['anti', 'putin', 'protest']",['krasnoyarsk'],"['anti', 'putin', 'protest']",['in'],[],0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,1.0,0.5882352941176471,0.0,0.0
